"","X","d","d_h","h","a","mean_diff","mean_h","mean_p","U95","L95","U90","L90","U80","L80","C95","C90","C80","d_hat"
"861",21,3,3,3,0.1,0.595555576499241,2.74350393765871,2.817975549603,4.33942475347789,1.47453659444781,4.06112843343677,1.67258060189315,3.75397948792238,1.90639186613999,1,1,1,2.807788519942
"862",22,3,-3,4,0.1,1.33134803290658,-3.73796377842594,-2.40661574551936,-0.890957530689236,-5.01286964438107,-1.1221133557384,-4.56633756464706,-1.40581514047988,-4.07477464841546,0,0,0,-2.67256778140382
"863",23,3,-2,4,0.1,0.754065524224054,-2.3875626765267,-1.92438708346364,-0.501563989528054,-4.03678378909986,-0.710738849658356,-3.65921660597302,-0.962212329557464,-3.24426969338496,0,0,0,-2.05174787279709
"864",24,3,-1,4,0.1,0.668995849003217,-1.18670152125669,-1.14910098574165,0.128034212273949,-2.7049411229084,-0.0543148338831187,-2.41441568142408,-0.272866740956384,-2.09747406989763,0,0,0,-1.15482144632175
"865",25,3,0,4,0.1,0.578215164340524,-0.0390900685136366,-0.13199373557865,1.0072567953666,-1.31505735303736,0.837969386872078,-1.09919071312069,0.640203557354707,-0.860176561623041,0.012,0.02,0.062,-0.0966972549844672
"866",26,3,1,4,0.1,0.611045815984086,1.34145689267147,0.928649393736854,2.12351553004012,-0.0407104882856343,1.94716503746764,0.139779634351326,1.74571834879768,0.344799630097486,0.502,0.66,0.766,1.04614486162726
"867",27,3,2,4,0.1,0.728711736425913,2.41323577237169,1.89833923933353,3.26160098254833,0.872925632221167,3.04538598736346,1.05273154057009,2.80514831004059,1.26114835263123,0.96,0.992,1,2.02382282784954
"868",28,3,3,4,0.1,0.59245608126345,2.90729376390005,2.817975549603,4.34046968173059,1.54505453068148,4.06916895693984,1.73828899153293,3.77006394484617,1.96530615363993,1,1,1,2.845767849031
"869",29,3,-3,1,0.3,0.436633409370081,-2.61067424430147,-2.40661574551936,-0.790735346110385,-4.9517989911704,-1.02686913211152,-4.50393565914098,-1.31352222986026,-4.00942101946435,0,0,0,-2.59249105105507
"870",30,3,-2,1,0.3,0.810735515488689,-2.61067424430147,-1.92438708346364,-0.503386441401275,-4.25255272074234,-0.722597440946051,-3.85170282792851,-0.987381857974762,-3.41234161179659,0,0,0,-2.14226198866278
"871",31,3,-1,1,0.3,0.752272716025691,-0.641158423794436,-1.14910098574165,0.2788164632828,-2.58879464704461,0.0922648869821341,-2.29683571277398,-0.130220783972111,-1.97763252854971,0,0,0,-1.0245741828148
"872",32,3,0,1,0.3,0.587742138111681,0.0496509638937835,-0.13199373557865,1.0761516733403,-1.33835593246646,0.899997275896866,-1.11302397819417,0.695086717556127,-0.863598910070319,0.016,0.026,0.078,-0.0707726406529711
"873",33,3,1,1,0.3,0.717337944550777,1.52471634493595,0.928649393736854,2.21272111068398,-0.0523305644443299,2.02730724550738,0.137095113192558,1.81637913598005,0.35140307367214,0.488,0.646,0.754,1.08471768379439
"874",34,3,2,1,0.3,1.09785423250118,2.92045560874479,1.89833923933353,3.44700340128952,0.902566480936916,3.21167816431384,1.09233749493974,2.95309723177985,1.31140594353375,0.954,0.988,1,2.1201101418123
"875",35,3,3,1,0.3,0.599467286747204,2.70522743686692,2.817975549603,4.38486484714631,1.51199752780884,4.10757205300894,1.710960546574,3.80045148067557,1.94607675368733,1,1,1,2.85121168008479
"876",36,3,-3,2,0.3,0.710089693905469,-3.11586543050954,-2.40661574551936,-0.985251111230001,-5.06355574339299,-1.21177803162852,-4.61821689054313,-1.4900597117551,-4.13056312010121,0,0,0,-2.7422911449454
"877",37,3,-2,2,0.3,1.19186967540721,-3.11586543050954,-1.92438708346364,-0.718486045439994,-4.3877626734917,-0.929212965008029,-3.99176395842007,-1.18511112201448,-3.55768448593818,0,0,0,-2.31474831297181
"878",38,3,-1,2,0.3,0.726401582729828,-1.49565837058307,-1.14910098574165,-0.00756978063467705,-2.79328036306526,-0.185705150442009,-2.50563731751245,-0.396909711318303,-2.19157467898657,0,0,0,-1.2636781778888
"879",39,3,0,2,0.3,0.692015079971306,-0.562447819709942,-0.13199373557865,0.79775136836391,-1.45449499542039,0.637689020344106,-1.2412874845952,0.449356184114332,-1.00532724120262,0,0.006,0.018,-0.263421816893909
"880",40,3,1,2,0.3,0.566583831707034,1.24589694018786,0.928649393736854,2.06937699429409,0.0352298310755021,1.90434546694403,0.20484305507553,1.71574804433567,0.397820970221093,0.558,0.696,0.816,1.05853568065787
"881",41,3,2,2,0.3,1.09434532971908,2.91641464096132,1.89833923933353,3.45319599840999,1.11452136845366,3.23769264849609,1.28780229415699,3.00085253893806,1.48839318400956,0.998,1,1,2.23419121375596
"882",42,3,3,2,0.3,0.601466469638368,3.00862154393426,2.817975549603,4.36445065360077,1.68161725496315,4.10483684266224,1.86683053217592,3.81722418563826,2.08439528707828,1,1,1,2.93011926162226
"883",43,3,-3,3,0.3,1.13724088436836,-3.54385662988772,-2.40661574551936,-1.20894536513541,-5.20120262004928,-1.43053434308091,-4.76408740270861,-1.70193931670435,-4.28459651374375,0,0,0,-2.92558996182661
"884",44,3,-2,3,0.3,0.712390144716818,-2.12733395130909,-1.92438708346364,-0.680111660360735,-3.80635403144334,-0.866894159005372,-3.47127346990177,-1.09089352690984,-3.10521391002709,0,0,0,-2.05488962934552
"885",45,3,-1,3,0.3,0.661316680718872,-1.07885336605908,-1.14910098574165,-0.000810139414494172,-2.41353400087103,-0.160790217473471,-2.17171387487547,-0.349055728861158,-1.90714176852678,0,0,0,-1.10567105601504
"886",46,3,0,3,0.3,0.575155616070296,-0.0969228817545173,-0.13199373557865,0.851612864391318,-1.1314842794919,0.706401445423032,-0.951419502537791,0.536839004014625,-0.749444692344414,0,0.01,0.02,-0.0968408504719676
"887",47,3,1,3,0.3,0.69807793672614,1.49378209097138,0.928649393736854,2.13427903815258,0.277280243948924,1.98218950231756,0.428694987915114,1.80901004827594,0.601985379112038,0.776,0.882,0.966,1.20525536492339
"888",48,3,2,3,0.3,0.702054813625418,2.36298839140216,1.89833923933353,3.19155251875007,1.10356011744591,3.00467746766249,1.26025405919631,2.796093360188,1.44136481514424,1,1,1,2.11033950669163
"889",49,3,3,3,0.3,0.595555576499241,2.74350393765871,2.817975549603,4.06668633137853,1.69030042237436,3.84072464665982,1.85905567881359,3.59121473603163,2.05539922644605,1,1,1,2.80743263640976
"890",50,3,-3,4,0.3,1.33134803290658,-3.73796377842594,-2.40661574551936,-1.34050943755169,-5.27426576176657,-1.55735294536988,-4.8435001821567,-1.82296523782225,-4.37135750942269,0,0,0,-3.03041343655379
"891",51,3,-2,4,0.3,0.754065524224054,-2.3875626765267,-1.92438708346364,-0.833095219557661,-3.91460216212643,-1.0163388595311,-3.58365614104764,-1.23588703913601,-3.22058700646804,0,0,0,-2.18492347908038
"892",52,3,-1,4,0.3,0.668995849003217,-1.18670152125669,-1.14910098574165,-0.109167225145668,-2.39866411361104,-0.261651603289573,-2.17105074731816,-0.440964753331637,-1.91954319094664,0,0,0,-1.1589671903631
"893",53,3,0,4,0.3,0.578215164340524,-0.0390900685136366,-0.13199373557865,0.818740936609758,-1.02290196428886,0.682185916685586,-0.858180588393699,0.523380955422559,-0.67201907676479,0,0.01,0.022,-0.0657862141729583
"894",54,3,1,4,0.3,0.611045815984086,1.34145689267147,0.928649393736854,2.02044972907689,0.296641013571257,1.88001674098202,0.437658128247557,1.72026520003984,0.6004582987276,0.82,0.926,0.98,1.16059110433965
"895",55,3,2,4,0.3,0.728711736425913,2.41323577237169,1.89833923933353,3.17933666326375,1.21023892193781,3.00498328867882,1.35846802910508,2.8078411687527,1.52957913959945,1,1,1,2.16099847150132
"896",56,3,3,4,0.3,0.59245608126345,2.90729376390005,2.817975549603,4.08717654068884,1.81920329305034,3.87188238332197,1.97901019188333,3.63427632063996,2.16646995104314,1,1,1,2.88559920354789
"897",57,3,-3,1,0.5,0.436633409370081,-2.61067424430147,-2.40661574551936,-0.92439595530968,-5.02806815784296,-1.15366145464483,-4.58264814696704,-1.43438129287976,-4.09274556261465,0,0,0,-2.69532324804263
"898",58,3,-2,1,0.5,0.810735515488689,-2.61067424430147,-1.92438708346364,-0.650659719833414,-4.34417556514633,-0.864438925383549,-3.94840020159341,-1.1235859414076,-3.5122315682744,0,0,0,-2.26116365054332
"899",59,3,-1,1,0.5,0.752272716025691,-0.641158423794436,-1.14910098574165,0.245577296689176,-2.41342103911688,0.0699485615405827,-2.1440322228765,-0.137184053074409,-1.85041412987564,0,0,0,-0.967598086946758
"900",60,3,0,1,0.5,0.587742138111681,0.0496509638937835,-0.13199373557865,1.02393343079963,-1.21923507022599,0.860518457704898,-1.01195234783129,0.669778265416826,-0.780938860272104,0.014,0.02,0.072,-0.0435274717801223
"901",61,3,1,1,0.5,0.717337944550777,1.52471634493595,0.928649393736854,2.21160014889193,0.0987826417297168,2.03931159534373,0.27421200050591,1.84248479631719,0.473672180742707,0.622,0.734,0.846,1.15875428481811
"902",62,3,2,1,0.5,1.09785423250118,2.92045560874479,1.89833923933353,3.50680242172441,1.07181024958528,3.28106189476945,1.25109965340036,3.03263895159221,1.45868436351192,0.994,1,1,2.2338525020525
"903",63,3,3,1,0.5,0.599467286747204,2.70522743686692,2.817975549603,4.29454996308653,1.61702906407246,4.03937258277051,1.80453001444707,3.75489967482751,2.02424930002602,1,1,1,2.8704718747657
"904",64,3,-3,2,0.5,0.710089693905469,-3.11586543050954,-2.40661574551936,-1.18940532747424,-5.18483353825215,-1.41008627152851,-4.74679144771136,-1.68073607884195,-4.26664673958614,0,0,0,-2.90544080618777
"905",65,3,-2,2,0.5,1.19186967540721,-3.11586543050954,-1.92438708346364,-0.94218295534542,-4.53529705791482,-1.14723601998863,-4.14455420480555,-1.39571663677733,-3.71791812830174,0,0,0,-2.49980955331967
"906",66,3,-1,2,0.5,0.726401582729828,-1.49565837058307,-1.14910098574165,-0.149136558751423,-2.70264495131948,-0.314010335767866,-2.44093921941204,-0.508236922892112,-2.15579571339075,0,0,0,-1.30438568861667
"907",67,3,0,2,0.5,0.692015079971306,-0.562447819709942,-0.13199373557865,0.654564648543731,-1.38439229248333,0.509216753716221,-1.19402310035502,0.338435192134261,-0.982417735536003,0,0,0.01,-0.30908792711921
"908",68,3,1,2,0.5,0.566583831707034,1.24589694018786,0.928649393736854,2.01108710520097,0.191130998859731,1.86446667401736,0.341461329703728,1.69682382631554,0.514308573546969,0.716,0.824,0.942,1.10687100391992
"909",69,3,2,2,0.5,1.09434532971908,2.91641464096132,1.89833923933353,3.49613111053751,1.34118535361877,3.2984318654129,1.49917078403668,3.0803695828185,1.68387289992231,1,1,1,2.37178597365398
"910",70,3,3,2,0.5,0.601466469638368,3.00862154393426,2.817975549603,4.27861656978897,1.83755961411406,4.04303295725923,2.00792808042922,3.78379547586887,2.20749922493802,1,1,1,2.97833436376685
"911",71,3,-3,3,0.5,1.13724088436836,-3.54385662988772,-2.40661574551936,-1.47865033897459,-5.36394634604882,-1.69141915698568,-4.93737776804118,-1.95391984653419,-4.46889985113711,0,0,0,-3.14530881493098
"912",72,3,-2,3,0.5,0.712390144716818,-2.12733395130909,-1.92438708346364,-0.844825447712802,-3.66123505882926,-1.0161133721149,-3.36058048795317,-1.22005717432804,-3.03413117260076,0,0,0,-2.08983228519119
"913",73,3,-1,3,0.5,0.661316680718872,-1.07885336605908,-1.14910098574165,-0.122418917379223,-2.22596743638205,-0.263274858322578,-2.02103562251508,-0.431143465168613,-1.79359342300226,0,0,0,-1.09454767152937
"914",74,3,0,3,0.5,0.575155616070296,-0.0969228817545173,-0.13199373557865,0.741635905805865,-0.986961176770796,0.613680998550589,-0.832357343065469,0.464155094573378,-0.657374478225487,0,0,0.014,-0.0892343295268639
"915",75,3,1,3,0.5,0.69807793672614,1.49378209097138,0.928649393736854,2.09441320780978,0.47592024964067,1.96140615403421,0.607609741330398,1.81026094084782,0.757748901119509,0.966,0.986,1,1.28347817309562
"916",76,3,2,3,0.5,0.702054813625418,2.36298839140216,1.89833923933353,3.13599253084247,1.28511217002529,2.97209655981275,1.42354318528774,2.78742223298829,1.58550865908036,1,1,1,2.17938917904207
"917",77,3,3,3,0.5,0.595555576499241,2.74350393765871,2.817975549603,3.90258658828768,1.83152390562005,3.71147000468409,1.97929408854919,3.49622433658137,2.15313350426165,1,1,1,2.81274064852065
"918",78,3,-3,4,0.5,1.33134803290658,-3.73796377842594,-2.40661574551936,-1.63641209552204,-5.46058573001888,-1.84539501315577,-5.04042779892493,-2.10190251524182,-4.57847725062987,0,0,0,-3.27434780173997
"919",79,3,-2,4,0.5,0.754065524224054,-2.3875626765267,-1.92438708346364,-1.03228030254539,-3.80652175375076,-1.19872574804682,-3.50770316038345,-1.39844718879592,-3.18462220398898,0,0,0,-2.2543080810358
"920",80,3,-1,4,0.5,0.668995849003217,-1.18670152125669,-1.14910098574165,-0.248453097850095,-2.21903881360347,-0.381726168168515,-2.02746923112527,-0.53899205539217,-1.8161763423195,0,0,0,-1.16101714933273
"921",81,3,0,4,0.5,0.578215164340524,-0.0390900685136366,-0.13199373557865,0.707753987740352,-0.869568173400548,0.589875060576694,-0.729049561356736,0.45316034373998,-0.570771509141539,0,0,0.012,-0.0522532664074806
"922",82,3,1,4,0.5,0.611045815984086,1.34145689267147,0.928649393736854,1.95281231522219,0.479446666168122,1.83297217455302,0.599035749870859,1.69598682312687,0.73648216736699,0.982,0.998,1,1.21638947905333
"923",83,3,2,4,0.5,0.728711736425913,2.41323577237169,1.89833923933353,3.12245421765392,1.40546971816411,2.97048995968265,1.53414845647212,2.79970219666664,1.68328947349403,1,1,1,2.23488438198967
"924",84,3,3,4,0.5,0.59245608126345,2.90729376390005,2.817975549603,3.94102610594047,1.98247249837189,3.75975440683987,2.12219937152741,3.55739068201298,2.28652516507935,1,1,1,2.9103839951106
"925",85,3,-3,1,0.7,0.436633409370081,-2.61067424430147,-2.40661574551936,-1.03964591736439,-5.0941412177291,-1.26541821557569,-4.65291458138632,-1.54069025762726,-4.16746054372496,0,0,0,-2.78668641341084
"926",86,3,-2,1,0.7,0.810735515488689,-2.61067424430147,-1.92438708346364,-0.778441800818398,-4.42612975565443,-0.988631171963053,-4.0331718654099,-1.24215775107016,-3.60070321250471,0,0,0,-2.36521591800958
"927",87,3,-1,1,0.7,0.752272716025691,-0.641158423794436,-1.14910098574165,0.21695264725784,-2.26617555530684,0.0506612656736329,-2.0185206839906,-0.14429864094158,-1.74668385698578,0,0,0,-0.922356810450829
"928",88,3,0,1,0.7,0.587742138111681,0.0496509638937835,-0.13199373557865,0.982277630136868,-1.12078303096073,0.828044831211513,-0.928213308628541,0.647353850193602,-0.713610417396472,0.01,0.016,0.068,-0.0221606718223678
"929",89,3,1,1,0.7,0.717337944550777,1.52471634493595,0.928649393736854,2.20806861357227,0.22330811669331,2.0465953731636,0.386296559268355,1.86186944144432,0.57270117847042,0.716,0.814,0.928,1.21782869219853
"930",90,3,2,1,0.7,1.09785423250118,2.92045560874479,1.89833923933353,3.55806686567215,1.21285435375913,3.3410625563141,1.38337754300666,3.10035626095818,1.58315407824957,1,1,1,2.32960073092598
"931",91,3,3,1,0.7,0.599467286747204,2.70522743686692,2.817975549603,4.22756587984099,1.70405391182338,3.9865859907098,1.8816518040756,3.72042630488662,2.09004298882927,1,1,1,2.8883181491635
"932",92,3,-3,2,0.7,0.710089693905469,-3.11586543050954,-2.40661574551936,-1.35524392511457,-5.28096905528739,-1.57088929252524,-4.84923832621695,-1.83553905584698,-4.37772823545168,0,0,0,-3.03887773331027
"933",93,3,-2,2,0.7,1.19186967540721,-3.11586543050954,-1.92438708346364,-1.12152606376592,-4.65163204517015,-1.32148510987411,-4.26607517466111,-1.56479530477482,-3.84586426444388,0,0,0,-2.64845531086807
"934",94,3,-1,2,0.7,0.726401582729828,-1.49565837058307,-1.14910098574165,-0.255949690690246,-2.63099645497043,-0.409503593590752,-2.39002879308209,-0.590852487956453,-2.12557302449451,0,0,0,-1.33365240455089
"935",95,3,0,2,0.7,0.692015079971306,-0.562447819709942,-0.13199373557865,0.549948474463385,-1.3307413911338,0.415184569294652,-1.15663287323367,0.25763155610413,-0.961507947670815,0,0,0,-0.34063961497444
"936",96,3,1,2,0.7,0.566583831707034,1.24589694018786,0.928649393736854,1.96692132205781,0.304109193530874,1.83262641485643,0.441447955382745,1.67960774805777,0.599085443299234,0.842,0.938,0.982,1.14048413728586
"937",97,3,2,2,0.7,1.09434532971908,2.91641464096132,1.89833923933353,3.52142883079595,1.50750556022297,3.33839400070612,1.65508638567295,3.13421906080894,1.82706683357018,1,1,1,2.47131966622985
"938",98,3,3,2,0.7,0.601466469638368,3.00862154393426,2.817975549603,4.20548022299259,1.95810611808303,3.99251818371287,2.11615354721181,3.75677385741254,2.30126855498057,1,1,1,3.01377421491676
"939",99,3,-3,3,0.7,1.13724088436836,-3.54385662988772,-2.40661574551936,-1.68763825546376,-5.49618153678512,-1.89577002048284,-5.07508712131935,-2.15078489672257,-4.61520743037863,0,0,0,-3.31756927445685
"940",100,3,-2,3,0.7,0.712390144716818,-2.12733395130909,-1.92438708346364,-0.964650604843592,-3.54580820361868,-1.12246626954094,-3.27234766138104,-1.31168307633865,-2.97567293192292,0,0,0,-2.11156554499344
"941",101,3,-1,3,0.7,0.661316680718872,-1.07885336605908,-1.14910098574165,-0.208116642287507,-2.09844367009794,-0.336968077661986,-1.91683514832755,-0.489700471497658,-1.71538920498475,0,0,0,-1.08787460746171
"942",102,3,0,3,0.7,0.575155616070296,-0.0969228817545173,-0.13199373557865,0.662861592916868,-0.88732092165912,0.547044604844171,-0.750346751842168,0.412347621815746,-0.594745563565433,0,0,0.008,-0.085146198796063
"943",103,3,1,3,0.7,0.69807793672614,1.49378209097138,0.928649393736854,2.06173360461391,0.607094148503759,1.94343145576304,0.724648283832572,1.80687995499844,0.859747192132592,1,1,1,1.3326792994424
"944",104,3,2,3,0.7,0.702054813625418,2.36298839140216,1.89833923933353,3.09341501127046,1.41081013214761,2.94504977370824,1.53713224854243,2.77845611608353,1.68403223279929,1,1,1,2.22508558174047
"945",105,3,3,3,0.7,0.595555576499241,2.74350393765871,2.817975549603,3.79466643594846,1.93000436549469,3.62340893182762,2.0653489932529,3.43301399166442,2.22307329568253,1,1,1,2.81798220501639
"946",106,3,-3,4,0.7,1.33134803290658,-3.73796377842594,-2.40661574551936,-1.86125276002431,-5.60775667778947,-2.06385510256601,-5.19170422477955,-2.31518084124519,-4.73772017898,0,0,0,-3.46180800147162
"947",107,3,-2,4,0.7,0.754065524224054,-2.3875626765267,-1.92438708346364,-1.17268925612778,-3.71329945827948,-1.32640122858743,-3.4435193295454,-1.51167262130855,-3.14989337600406,0,0,0,-2.29794378571608
"948",108,3,-1,4,0.7,0.668995849003217,-1.18670152125669,-1.14910098574165,-0.344375419528032,-2.10120691124299,-0.464557474102205,-1.93438797583281,-0.606841746315948,-1.74778923516859,0,0,0,-1.16394394636748
"949",109,3,0,4,0.7,0.578215164340524,-0.0390900685136366,-0.13199373557865,0.632771671444434,-0.766385750272974,0.527731242848609,-0.643465201869228,0.405535111319365,-0.504727769138544,0,0,0,-0.0447095345265631
"950",110,3,1,4,0.7,0.611045815984086,1.34145689267147,0.928649393736854,1.90304642274071,0.595368530110756,1.7967543117681,0.701906160109196,1.6759840100374,0.823647821321234,1,1,1,1.24973930813545
